분류종류,분류차순정보,분류범위,신분류코드,신분류항목명,구분류코드,구분류항목명
KSIC,11,5,29171,산업용 냉장 및 냉동 장비 제조업,29171,산업용 냉장 및 냉동 장비 제조업
KSIC,11,5,29172,가정용 및 산업용 공기 조화장치 제조업,29172,공기 조화장치 제조업
KSIC,11,5,29173,운송장비용 공기 조화장치 제조업,29172,공기 조화장치 제조업
KSIC,11,5,29174,산업용 송풍기 및 배기장치 제조업,29173,산업용 송풍기 및 배기장치 제조업
KSIC,11,5,29175,기체 여과기 제조업,29174,기체 여과기 제조업
KSIC,11,5,29176,액체 여과기 제조업,29175,액체 여과기 제조업
KSIC,11,5,29177,"증류기, 열교환기 및 가스발생기 제조업",29176,"증류기, 열교환기 및 가스발생기 제조업"
KSIC,11,5,29180,사무용 기계 및 장비 제조업,29180,사무용 기계 및 장비 제조업
KSIC,11,5,29191,"용기 세척, 포장 및 충전기 제조업",29192,"용기 세척, 포장 및 충전기 제조업"
KSIC,11,5,29192,분사기 및 소화기 제조업,29193,분사기 및 소화기 제조업
KSIC,11,5,29193,동력식 수지공구 제조업,29194,동력식 수지공구 제조업
KSIC,11,5,29199,그 외 기타 일반목적용 기계 제조업,29191,일반저울 제조업
KSIC,11,5,29199,그 외 기타 일반목적용 기계 제조업,29199,그 외 기타 일반목적용 기계 제조업
KSIC,11,5,29210,농업 및 임업용 기계 제조업,29210,농업 및 임업용 기계 제조업
KSIC,11,5,29221,전자 응용 절삭기계 제조업,29221,전자 응용 절삭기계 제조업
KSIC,11,5,29222,디지털 적층 성형기계 제조업,29222,디지털 적층 성형기계 제조업
KSIC,11,5,29223,금속 절삭기계 제조업,29223,금속 절삭기계 제조업
KSIC,11,5,29224,금속 성형기계 제조업,29224,금속 성형기계 제조업
KSIC,11,5,29229,기타 가공 공작기계 제조업,29229,기타 가공 공작기계 제조업
KSIC,11,5,29230,금속 주조 및 기타 야금용 기계 제조업,29230,금속 주조 및 기타 야금용 기계 제조업
KSIC,11,5,29241,건설 및 채광용 기계장비 제조업,29241,건설 및 채광용 기계장비 제조업
KSIC,11,5,29242,광물처리 및 취급장비 제조업,29242,광물처리 및 취급장비 제조업
KSIC,11,5,29250,음ㆍ식료품 및 담배 가공기계 제조업,29250,음ㆍ식료품 및 담배 가공기계 제조업
KSIC,11,5,29261,"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업",29261,"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업"
KSIC,11,5,29269,"기타 섬유, 의복 및 가죽 가공 기계 제조업",29269,"기타 섬유, 의복 및 가죽 가공 기계 제조업"
KSIC,11,5,29271,반도체 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
KSIC,11,5,29272,디스플레이 제조용 기계 제조업,29272,디스플레이 제조용 기계 제조업
KSIC,11,5,29280,산업용 로봇 제조업,29280,산업용 로봇 제조업
KSIC,11,5,29291,"고무, 화학섬유 및 플라스틱 성형기 제조업",29292,"고무, 화학섬유 및 플라스틱 성형기 제조업"
KSIC,11,5,29292,인쇄 및 제책용 기계 제조업,29293,인쇄 및 제책용 기계 제조업
KSIC,11,5,29293,주형 및 금형 제조업,29294,주형 및 금형 제조업
KSIC,11,5,29299,그 외 기타 특수목적용 기계 제조업,29291,펄프 및 종이 가공용 기계 제조업
KSIC,11,5,29299,그 외 기타 특수목적용 기계 제조업,29299,그 외 기타 특수목적용 기계 제조업
KSIC,11,5,30110,자동차용 엔진 제조업,30110,자동차용 엔진 제조업
KSIC,11,5,30121,내연기관 승용차 및 기타 여객용 자동차 제조업,30121,승용차 및 기타 여객용 자동차 제조업
KSIC,11,5,30122,전기 승용차 및 기타 여객용 전기 자동차 제조업,30121,승용차 및 기타 여객용 자동차 제조업
KSIC,11,5,30123,내연기관 화물자동차 및 특수목적용 자동차 제조업,30122,화물자동차 및 특수목적용 자동차 제조업
KSIC,11,5,30124,전기 화물자동차 및 특수목적용 전기 자동차 제조업,30122,화물자동차 및 특수목적용 자동차 제조업
KSIC,11,5,30201,차체 및 특장차 제조업,30201,차체 및 특장차 제조업
KSIC,11,5,30202,자동차 구조 및 장치 변경업 ,30202,자동차 구조 및 장치 변경업 
KSIC,11,5,30203,트레일러 및 세미트레일러 제조업,30203,트레일러 및 세미트레일러 제조업
KSIC,11,5,30310,자동차 엔진용 신품 부품 제조업,30310,자동차 엔진용 신품 부품 제조업
KSIC,11,5,30320,자동차 차체용 신품 부품 제조업,30320,자동차 차체용 신품 부품 제조업
KSIC,11,5,30331,자동차용 신품 동력전달장치 제조업,30331,자동차용 신품 동력전달장치 제조업
KSIC,11,5,30332,자동차용 신품 전기장치 제조업,30332,자동차용 신품 전기장치 제조업
KSIC,11,5,30391,자동차용 신품 조향장치 및 현가 장치 제조업,30391,자동차용 신품 조향장치 및 현가 장치 제조업
KSIC,11,5,30392,자동차용 신품 제동장치 제조업,30392,자동차용 신품 제동장치 제조업
KSIC,11,5,30393,자동차용 신품 의자 제조업,30393,자동차용 신품 의자 제조업
KSIC,11,5,30399,그 외 자동차용 신품 부품 제조업,30399,그 외 자동차용 신품 부품 제조업
KSIC,11,5,30400,자동차 재제조 부품 제조업,30400,자동차 재제조 부품 제조업
KSIC,11,5,31111,강선 건조업,31111,강선 건조업
KSIC,11,5,31112,합성수지선 건조업,31112,합성수지선 건조업
KSIC,11,5,31113,기타 선박 건조업,31113,기타 선박 건조업
KSIC,11,5,31114,선박 구성 부분품 제조업,31114,선박 구성 부분품 제조업
KSIC,11,5,31120,오락 및 스포츠용 보트 건조업,31120,오락 및 스포츠용 보트 건조업
KSIC,11,5,31201,기관차 및 기타 철도차량 제조업,31201,기관차 및 기타 철도차량 제조업
KSIC,11,5,31202,철도차량 부품 및 관련 장치물 제조업,31202,철도차량 부품 및 관련 장치물 제조업
KSIC,11,5,31311,"유인 항공기, 항공우주선 및 보조장치 제조업",31311,"유인 항공기, 항공우주선 및 보조장치 제조업"
KSIC,11,5,31312,무인 항공기 및 무인 비행장치 제조업,31312,무인 항공기 및 무인 비행장치 제조업
KSIC,11,5,31321,항공기용 엔진 제조업,31321,항공기용 엔진 제조업
KSIC,11,5,31322,항공기용 부품 제조업,31322,항공기용 부품 제조업
KSIC,11,5,31910,전투용 차량 제조업,31910,전투용 차량 제조업
KSIC,11,5,31921,모터사이클 제조업,31920,모터사이클 제조업
KSIC,11,5,31922,개인용 전기식 이동수단 제조업,31920,모터사이클 제조업
KSIC,11,5,31991,자전거 및 환자용 차량 제조업,31991,자전거 및 환자용 차량 제조업
KSIC,11,5,31999,그 외 기타 달리 분류되지 않은 운송장비 제조업,31999,그 외 기타 달리 분류되지 않은 운송장비 제조업
KSIC,11,5,32011,매트리스 및 침대 제조업,32011,매트리스 및 침대 제조업
KSIC,11,5,32019,소파 및 기타 내장가구 제조업,32019,소파 및 기타 내장가구 제조업
KSIC,11,5,32021,주방용 및 음식점용 목재가구 제조업,32021,주방용 및 음식점용 목재가구 제조업
KSIC,11,5,32029,기타 목재가구 제조업,32029,기타 목재가구 제조업
KSIC,11,5,32091,금속 가구 제조업,32091,금속 가구 제조업
KSIC,11,5,32099,그 외 기타 가구 제조업,32099,그 외 기타 가구 제조업
KSIC,11,5,33110,귀금속 및 관련제품 제조업,33110,귀금속 및 관련제품 제조업
KSIC,11,5,33120,모조 귀금속 및 모조 장신용품 제조업,33120,모조 귀금속 및 모조 장신용품 제조업
KSIC,11,5,33201,건반 악기 제조업,33201,건반 악기 제조업
KSIC,11,5,33209,기타 악기 및 전자 악기 제조업,33202,전자 악기 제조업
KSIC,11,5,33209,기타 악기 및 전자 악기 제조업,33209,기타 악기 제조업
KSIC,11,5,33301,"체조, 육상 및 체력단련용 장비 제조업",33301,"체조, 육상 및 체력단련용 장비 제조업"
KSIC,11,5,33302,놀이터용 장비 제조업,33302,놀이터용 장비 제조업
KSIC,11,5,33303,낚시 및 수렵용구 제조업,33303,낚시 및 수렵용구 제조업
KSIC,11,5,33309,기타 운동 및 경기용구 제조업,33309,기타 운동 및 경기용구 제조업
KSIC,11,5,33401,인형 및 장난감 제조업,33401,인형 및 장난감 제조업
KSIC,11,5,33402,영상게임기 제조업,33402,영상게임기 제조업
KSIC,11,5,33409,기타 오락용품 제조업,33409,기타 오락용품 제조업
KSIC,11,5,33910,간판 및 광고물 제조업,33910,간판 및 광고물 제조업
KSIC,11,5,33920,사무 및 회화용품 제조업,33920,사무 및 회화용품 제조업
KSIC,11,5,33931,가발 및 유사 제품 제조업,33931,가발 및 유사 제품 제조업
KSIC,11,5,33932,전시용 모형 제조업,33932,전시용 모형 제조업
KSIC,11,5,33933,표구처리업,33933,표구처리업
KSIC,11,5,33991,단추 및 유사 파스너 제조업,33991,단추 및 유사 파스너 제조업
KSIC,11,5,33992,"라이터, 연소물 및 흡연용품 제조업",33992,"라이터, 연소물 및 흡연용품 제조업"
KSIC,11,5,33993,비 및 솔 제조업,33993,비 및 솔 제조업
KSIC,11,5,33999,그 외 기타 달리 분류되지 않은 제품 제조업,33999,그 외 기타 달리 분류되지 않은 제품 제조업
KSIC,11,5,34011,건설·광업용 기계 및 장비 수리업,34011,건설·광업용 기계 및 장비 수리업
KSIC,11,5,34019,기타 일반 기계 및 장비 수리업,34019,기타 일반 기계 및 장비 수리업
KSIC,11,5,34020,전기·전자 및 정밀기기 수리업,34020,전기·전자 및 정밀기기 수리업
KSIC,11,5,35111,원자력 발전업,35111,원자력 발전업
KSIC,11,5,35112,수력 발전업,35112,수력 발전업
KSIC,11,5,35113,화력 발전업,35113,화력 발전업
KSIC,11,5,35114,태양력 발전업,35114,태양력 발전업
KSIC,11,5,35115,풍력 발전업,35119,기타 발전업
KSIC,11,5,35119,기타 발전업,35119,기타 발전업
KSIC,11,5,35120,송전 및 배전업,35120,송전 및 배전업
KSIC,11,5,35130,전기 판매업,35130,전기 판매업
KSIC,11,5,35200,연료용 가스 제조 및 배관공급업,35200,연료용 가스 제조 및 배관공급업
KSIC,11,5,35300,"증기, 냉·온수 및 공기조절 공급업",35300,"증기, 냉·온수 및 공기조절 공급업"
KSIC,11,5,36010,생활용수 공급업,36010,생활용수 공급업
KSIC,11,5,36020,산업용수 공급업,36020,산업용수 공급업
KSIC,11,5,37011,하수 처리업,37011,하수 처리업
KSIC,11,5,37012,폐수 처리업,37012,폐수 처리업
KSIC,11,5,37021,사람 분뇨 처리업,37021,사람 분뇨 처리업
KSIC,11,5,37022,축산 분뇨 처리업,37022,축산 분뇨 처리업
KSIC,11,5,38110,"지정 외 폐기물 수집, 운반업",38110,"지정 외 폐기물 수집, 운반업"
KSIC,11,5,38120,"지정 폐기물 수집, 운반업",38120,"지정 폐기물 수집, 운반업"
KSIC,11,5,38130,"건설 폐기물 수집, 운반업",38130,"건설 폐기물 수집, 운반업"
KSIC,11,5,38210,지정 외 폐기물 처리업,38210,지정 외 폐기물 처리업
KSIC,11,5,38220,지정 폐기물 처리업,38220,지정 폐기물 처리업
KSIC,11,5,38230,건설 폐기물 처리업,38230,건설 폐기물 처리업
KSIC,11,5,38240,"방사성 폐기물 수집, 운반 및 처리업",38240,"방사성 폐기물 수집, 운반 및 처리업"
KSIC,11,5,38311,금속류 해체 및 선별업,38311,금속류 해체 및 선별업
KSIC,11,5,38312,금속류 원료 재생업,38312,금속류 원료 재생업
KSIC,11,5,38321,비금속류 해체 및 선별업,38321,비금속류 해체 및 선별업
KSIC,11,5,38322,비금속류 원료 재생업,38322,비금속류 원료 재생업
KSIC,11,5,39001,토양 및 지하수 정화업,39001,토양 및 지하수 정화업
KSIC,11,5,39009,기타 환경 정화 및 복원업,39009,기타 환경 정화 및 복원업
KSIC,11,5,41111,단독 주택 건설업,41111,단독 주택 건설업
KSIC,11,5,41112,아파트 건설업,41112,아파트 건설업
KSIC,11,5,41119,기타 공동 주택 건설업,41119,기타 공동 주택 건설업
KSIC,11,5,41121,사무·상업용 및 공공기관용 건물 건설업,41121,사무·상업용 및 공공기관용 건물 건설업
KSIC,11,5,41122,제조업 및 유사 산업용 건물 건설업,41122,제조업 및 유사 산업용 건물 건설업
KSIC,11,5,41129,기타 비주거용 건물 건설업,41129,기타 비주거용 건물 건설업
KSIC,11,5,41210,지반조성 건설업,41210,지반조성 건설업
KSIC,11,5,41221,도로 건설업,41221,도로 건설업
KSIC,11,5,41222,"교량, 터널 및 철도 건설업",41222,"교량, 터널 및 철도 건설업"
KSIC,11,5,41223,"항만, 수로, 댐 및 유사 구조물 건설업",41223,"항만, 수로, 댐 및 유사 구조물 건설업"
KSIC,11,5,41224,환경설비 건설업,41224,환경설비 건설업
KSIC,11,5,41225,산업생산시설 종합건설업,41225,산업생산시설 종합건설업
KSIC,11,5,41226,조경 건설업,41226,조경 건설업
KSIC,11,5,41229,기타 토목시설물 건설업,41229,기타 토목시설물 건설업
KSIC,11,5,42110,건물 및 구축물 해체 공사업,42110,건물 및 구축물 해체 공사업
KSIC,11,5,42121,토공사업,42121,토공사업
KSIC,11,5,42122,"보링, 그라우팅 및 관정 공사업",42122,"보링, 그라우팅 및 관정 공사업"
KSIC,11,5,42123,파일공사 및 축조관련 기초 공사업,42123,파일공사 및 축조관련 기초 공사업
KSIC,11,5,42129,기타 기반조성 관련 전문공사업,42129,기타 기반조성 관련 전문공사업
KSIC,11,5,42131,철골 및 관련 구조물 공사업,42131,철골 및 관련 구조물 공사업
KSIC,11,5,42132,콘크리트 및 철근 공사업,42132,콘크리트 및 철근 공사업
KSIC,11,5,42191,조적 및 석 공사업,42133,조적 및 석 공사업
KSIC,11,5,42192,포장 공사업,42134,포장 공사업
KSIC,11,5,42193,철도궤도 전문공사업,42135,철도궤도 전문공사업
KSIC,11,5,42194,수중 공사업,42136,수중 공사업
KSIC,11,5,42195,비계 및 형틀 공사업,42137,비계 및 형틀 공사업
KSIC,11,5,42196,"지붕, 내·외벽 축조 관련 전문 공사업 ",42138,"지붕, 내·외벽 축조 관련 전문 공사업 "
KSIC,11,5,42199,기타 옥외 시설물 축조 관련 전문공사업,42139,기타 옥외 시설물 축조 관련 전문공사업
KSIC,11,5,42201,배관 및 냉ㆍ난방 공사업,42201,배관 및 냉ㆍ난방 공사업
KSIC,11,5,42202,건물용 기계 및 장비 설치 공사업,42202,건물용 기계·장비 설치 공사업
KSIC,11,5,42203,승강설비 설치 공사업,42202,건물용 기계·장비 설치 공사업
KSIC,11,5,42204,"방음, 방진 및 내화 공사업",42203,"방음, 방진 및 내화 공사업"
KSIC,11,5,42205,소방시설 공사업,42204,소방시설 공사업
KSIC,11,5,42209,기타 건물 관련설비 설치 공사업,42209,기타 건물 관련설비 설치 공사업
KSIC,11,5,42311,일반전기 공사업,42311,일반전기 공사업
KSIC,11,5,42312,내부 전기배선 공사업,42312,내부 전기배선 공사업
KSIC,11,5,42321,일반 통신 공사업,42321,일반 통신 공사업
KSIC,11,5,42322,내부 통신배선 공사업,42322,내부 통신배선 공사업
KSIC,11,5,42411,도장 공사업,42411,도장 공사업
KSIC,11,5,42412,"도배, 실내장식 및 내장 목공사업",42412,"도배, 실내장식 및 내장 목공사업"
